torso_pitch_des, torso_roll_des, torso_yaw_des, l_shoulder_pitch_des, l_shoulder_roll_des, l_shoulder_yaw_des, l_elbow_des, r_shoulder_pitch_des, r_shoulder_roll_des, r_shoulder_yaw_des, r_elbow_des, l_hip_pitch_des, l_hip_roll_des, l_hip_yaw_des, l_knee_des, l_ankle_pitch_des, l_ankle_roll_des, r_hip_pitch_des, r_hip_roll_des, r_hip_yaw_des, r_knee_des, r_ankle_pitch_des, r_ankle_roll_des, torso_pitch, torso_roll, torso_yaw, l_shoulder_pitch, l_shoulder_roll, l_shoulder_yaw, l_elbow, r_shoulder_pitch, r_shoulder_roll, r_shoulder_yaw, r_elbow, l_hip_pitch, l_hip_roll, l_hip_yaw, l_knee, l_ankle_pitch, l_ankle_roll, r_hip_pitch, r_hip_roll, r_hip_yaw, r_knee, r_ankle_pitch, r_ankle_roll, base_x, base_y, base_z, com_x, com_y, com_z, des_com_x, des_com_y, des_com_z, lf_des_x, lf_des_y, lf_des_z, lf_meas_x, lf_meas_y, lf_meas_z, lf_meas_d_x, lf_meas_d_y, lf_meas_d_z, rf_des_x, rf_des_y, rf_des_z, rf_meas_x, rf_meas_y, rf_meas_z, rf_meas_d_x, rf_meas_d_y, rf_meas_d_z , zmp_des_x, zmp_des_y, zmp_meas_x, zmp_meas_y, dcom_x, dcom_y, dcom_z, des_dcom_x, des_dcom_y, des_dcom_z,d_torso_pitch_des, d_torso_roll_des, d_torso_yaw_des, d_l_shoulder_pitch_des, d_l_shoulder_roll_des, d_l_shoulder_yaw_des, d_l_elbow_des, d_r_shoulder_pitch_des, d_r_shoulder_roll_des, d_r_shoulder_yaw_des, d_r_elbow_des, d_l_hip_pitch_des, d_l_hip_roll_des, d_l_hip_yaw_des, d_l_knee_des, d_l_ankle_pitch_des, d_l_ankle_roll_des, d_r_hip_pitch_des, d_r_hip_roll_des, d_r_hip_yaw_des, d_r_knee_des, d_r_ankle_pitch_des, d_r_ankle_roll_des, d_torso_pitch, d_torso_roll, d_torso_yaw, d_l_shoulder_pitch, d_l_shoulder_roll, d_l_shoulder_yaw, d_l_elbow, d_r_shoulder_pitch, d_r_shoulder_roll, d_r_shoulder_yaw, d_r_elbow, d_l_hip_pitch, d_l_hip_roll, d_l_hip_yaw, d_l_knee, d_l_ankle_pitch, d_l_ankle_roll, d_r_hip_pitch, d_r_hip_roll, d_r_hip_yaw, d_r_knee, d_r_ankle_pitch, d_r_ankle_roll, rf_adj_x, rf_adj_y, rf_adj_z, lf_adj_x, lf_adj_y, lf_adj_z, external_fx, external_fy, external_fz, external_taux, external_tauy, external_tauz, computational_time, ang_mom_x, ang_mom_y, ang_mom_z , contact_0_corner_0_x , contact_0_corner_0_y , contact_0_corner_0_z , contact_0_corner_1_x , contact_0_corner_1_y , contact_0_corner_1_z , contact_0_corner_2_x , contact_0_corner_2_y , contact_0_corner_2_z , contact_0_corner_3_x , contact_0_corner_3_y , contact_0_corner_3_z , contact_1_corner_0_x , contact_1_corner_0_y , contact_1_corner_0_z , contact_1_corner_1_x , contact_1_corner_1_y , contact_1_corner_1_z , contact_1_corner_2_x , contact_1_corner_2_y , contact_1_corner_2_z , contact_1_corner_3_x , contact_1_corner_3_y , contact_1_corner_3_z
0.186274, 0.00116652, 0.00723313, -0.0399837, 0.385633, 0.191837, 0.525564, -0.0354214, 0.398593, 0.190721, 0.523809, 0.0933136, 0.053265, -0.0213088, -0.620168, -0.35864, -0.146728, 0.102509, 0.00258871, 0.00621177, -0.688219, -0.416722, 0.0889188, 0.195885, -0.00697224, 0.0106703, -0.0389367, 0.382028, 0.192419, 0.525449, -0.0332251, 0.396095, 0.191141, 0.523279, 0.090073, 0.0552647, -0.022555, -0.629385, -0.362781, -0.148875, 0.105582, -0.00267431, 0.00821374, -0.711256, -0.427571, 0.0943537, -0.0198161, -0.0651821, 0.596896, -0.00655336, -0.0592232, 0.56979, -0.00616324, -0.0649539, 0.570082, 0.010692, 0.08, 0.00886464, 0.0107052, 0.0783402, 0.0069371, 0.0104814, 0.0787795, 0.00701753,0, -0.08, 0, -1.11022e-16, -0.08, 6.93889e-17, 0.000983829, -0.0812328, -0.000635873, -0.0243361, -0.219629, -0.0337197, -0.135253, 2.68558, -1.29759, 0.0856291, 0.0269729, 0.110334, 0.164999, -0.583227, 0.0859962, -0.0447771, -0.0379231, 0.157287, -0.014332, 0.0168635, -0.0453309, 0.129997, -0.0123188, 0.0198392, 0.428436, -0.282618, 0.15004, 0.877125, 0.677373, 0.307276, -0.181518, 0.288139, -0.145532, 1.7408, 0.923104, -0.316873, -6.10657, 0.46795, -0.418986, 1.48422, -0.353012, 0.248668, -0.0714881, 1.45241, -0.500573, 0.222693, -0.0434615, 5.07323, -0.390323, 0.688046, 0.0253187, 0.418393, 0.816151, 4.55302, 0.439588, -0.474484, -0.666075, -5.7234, 2.54579, 0, -0.08, 0, 0.00978477, 0.08, 0.00804576, 0, 0, 0, 0, 0, 0, 152096, 0.154719, -0.025592, 0.00331396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.180448, 0.0022094, 0.00673912, -0.040367, 0.38727, 0.191688, 0.525736, -0.0358883, 0.399928, 0.190595, 0.524014, 0.0977057, 0.0502409, -0.0197335, -0.611595, -0.351672, -0.143654, 0.100566, 0.0056733, 0.00469627, -0.67071, -0.407238, 0.0857533, 0.189344, -0.00686915, 0.0103398, -0.0398115, 0.383909, 0.192059, 0.525349, -0.0343682, 0.39798, 0.190559, 0.523327, 0.0956678, 0.0521951, -0.0212085, -0.617729, -0.359446, -0.14664, 0.102621, -7.91939e-05, 0.00596753, -0.68755, -0.417911, 0.0896876, -0.0183311, -0.0629401, 0.599404, -0.0047612, -0.0573837, 0.571852, -0.00589351, -0.0638505, 0.571732, 0.0118228, 0.08, 0.00970368, 0.0126772, 0.0780028, 0.00786367, 0.0103353, 0.0785992, 0.00805636,0, -0.08, 0, 8.32667e-17, -0.08, -2.63678e-16, -0.000402149, -0.0814226, -0.000111214, -0.0257732, -0.219809, -0.0236705, -0.125067, 0.248855, 0.631712, 0.122644, 0.0304403, 0.115076, 0.16612, -0.582653, 0.104289, -0.049401, -0.0383331, 0.163721, -0.0149095, 0.0171538, -0.0466945, 0.133465, -0.0126574, 0.0205038, 0.439208, -0.302412, 0.157532, 0.857272, 0.696852, 0.307403, -0.194371, 0.308459, -0.151549, 1.75088, 0.948364, -0.316546, -1.48629, 0.406765, 0.077203, -0.0100661, 0.197288, 0.251672, 0.0609405, -0.869815, 0.489805, -0.463949, -0.00781004, 2.01419, -0.788767, -6.81964e-05, -0.30117, -0.824634, -0.199218, 1.30094, 0.880183, -0.0138593, 0.740366, 0.0820292, -1.38942, 0, -0.08, 0, 0.0109359, 0.08, 0.00886464, 0, 0, 0, 0, 0, 0, 152096, 0.154408, -0.0278768, 0.00335419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.174481, 0.00342877, 0.00620382, -0.0407667, 0.388993, 0.191531, 0.525914, -0.0363808, 0.401318, 0.190463, 0.52423, 0.102204, 0.0470337, -0.0180698, -0.602969, -0.344572, -0.140552, 0.0985056, 0.00895198, 0.00313094, -0.652901, -0.397604, 0.0825661, 0.184924, -0.00514914, 0.00917204, -0.0414801, 0.386603, 0.191802, 0.526043, -0.0363224, 0.400535, 0.190535, 0.523964, 0.101384, 0.0475202, -0.0188078, -0.609482, -0.35252, -0.143879, 0.100047, 0.00483375, 0.00439865, -0.668072, -0.408304, 0.0855839, -0.0179977, -0.0609828, 0.601591, -0.00402187, -0.0558737, 0.573716, -0.00558911, -0.0626998, 0.573393, 0.013, 0.08, 0.01056, 0.0142373, 0.0778823, 0.00899707, 0.011184, 0.0795626, 0.0092677,0, -0.08, 0, 2.77556e-17, -0.08, -6.93889e-17, -0.000680531, -0.0804579, 0.00014154, -0.0259771, -0.218859, -0.0236424, -0.125072, 0.000877644, -0.0129673, 0.0282945, 0.0339076, 0.119818, 0.167241, -0.596698, 0.121936, -0.0535307, -0.0399694, 0.172276, -0.0156912, 0.0178007, -0.0492531, 0.139033, -0.0132024, 0.0215214, 0.449824, -0.320719, 0.166364, 0.862558, 0.709989, 0.310215, -0.206013, 0.327868, -0.156534, 1.78084, 0.9634, -0.318725, -0.481962, 0.129017, -0.247955, -0.181693, 0.372453, 0.13278, 0.0686178, -0.254157, 0.241142, 0.197876, 0.0805427, 0.948466, -0.314426, -0.00243225, -0.180958, -0.327462, -0.0667508, 0.718494, 0.413883, 0.0478845, -0.208296, 0.0112302, -0.0266037, 0, -0.08, 0, 0.0121492, 0.08, 0.00970368, 0, 0, 0, 0, 0, 0, 152096, 0.153996, -0.0301405, 0.00339697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.167798, 0.00476808, 0.00561016, -0.0412246, 0.390946, 0.191353, 0.526115, -0.0369471, 0.402885, 0.190314, 0.524474, 0.106997, 0.0434819, -0.016227, -0.593218, -0.336876, -0.136992, 0.0963672, 0.0125877, 0.00146941, -0.633405, -0.387194, 0.0789373, 0.184924, -0.00514914, 0.00917204, -0.0414801, 0.386603, 0.191802, 0.526043, -0.0363224, 0.400535, 0.190535, 0.523964, 0.101384, 0.0475202, -0.0188078, -0.609482, -0.35252, -0.143879, 0.100047, 0.00483375, 0.00439865, -0.668072, -0.408304, 0.0855839, -0.0179977, -0.0609828, 0.601591, -0.00402187, -0.0558737, 0.573716, -0.00525004, -0.0615016, 0.575065, 0.0142223, 0.08, 0.0114307, 0.0142373, 0.0778823, 0.00899707, 0.0161651, 0.0778073, 0.00837114,0, -0.08, 0, 0, -0.08, -6.93889e-17, 0.00312437, -0.0822192, -0.00162772, -0.0221491, -0.220624, -0.0278632, -0.121537, 0.00105274, -0.0130157, 0.0288451, 0.0373749, 0.12456, 0.168362, -0.668295, 0.133931, -0.0593652, -0.0457843, 0.195306, -0.0178038, 0.0201014, -0.0566288, 0.156694, -0.014902, 0.0244623, 0.47928, -0.355183, 0.184279, 0.975086, 0.769561, 0.356023, -0.213843, 0.363573, -0.166153, 1.94965, 1.04104, -0.362877, -0.481962, 0.129017, -0.247955, -0.181693, 0.372453, 0.13278, 0.0686178, -0.254157, 0.241142, 0.197876, 0.0805427, 0.948466, -0.314426, -0.00243225, -0.180958, -0.327462, -0.0667508, 0.718494, 0.413883, 0.0478845, -0.208296, 0.0112302, -0.0266037, 0, -0.08, 0, 0.0134239, 0.08, 0.01056, 0, 0, 0, 0, 0, 0, 152096, 0.153478, -0.0323799, 0.0034423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.16089, 0.00632586, 0.00496127, -0.0417085, 0.393026, 0.191163, 0.526326, -0.0375542, 0.404531, 0.190157, 0.524734, 0.111908, 0.0396694, -0.0142628, -0.583345, -0.329051, -0.133295, 0.0941013, 0.0165016, -0.000254426, -0.613469, -0.376588, 0.0751789, 0.178175, -0.00348955, 0.00619365, -0.0410833, 0.389357, 0.191469, 0.525949, -0.03682, 0.40153, 0.190562, 0.52425, 0.10585, 0.0449, -0.0172063, -0.601072, -0.34539, -0.140767, 0.097986, 0.00917039, 0.00270774, -0.649098, -0.399233, 0.0825462, -0.0175071, -0.0595637, 0.603668, -0.00336053, -0.0546908, 0.575495, -0.00487629, -0.060256, 0.576749, 0.015488, 0.08, 0.012313, 0.0149237, 0.0788382, 0.0102045, 0.0174599, 0.0782346, 0.00943575,0, -0.08, 0, 1.11022e-16, -0.08, -4.16334e-17, 0.00312443, -0.0817816, -0.00162338, -0.0221109, -0.220194, -0.0234042, -0.123012, -0.0697494, -0.0323139, 0.0155371, 0.0408423, 0.129301, 0.169483, -0.690828, 0.155779, -0.0648889, -0.0483939, 0.207974, -0.0189643, 0.0210622, -0.0607038, 0.164645, -0.0156867, 0.0260152, 0.491142, -0.381245, 0.196423, 0.987296, 0.782556, 0.369708, -0.226593, 0.39139, -0.172383, 1.99363, 1.06055, -0.375838, -0.569399, 0.0726525, -0.382372, -0.123065, 0.367495, 0.0932681, -0.0166418, -0.256773, 0.198629, 0.166288, 0.0472795, 0.858117, -0.0785852, -0.068762, -0.149391, -0.283067, -0.0295061, 0.887285, 0.341947, 0.0616187, -0.388459, 0.0542938, 0.0457254, 0, -0.08, 0, 0.0147589, 0.08, 0.0114307, 0, 0, 0, 0, 0, 0, 152096, 0.152849, -0.0345913, 0.00349017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.15351, 0.00811703, 0.00428448, -0.0422445, 0.395157, 0.190968, 0.526546, -0.0382162, 0.406216, 0.189996, 0.525006, 0.116682, 0.0358097, -0.0122069, -0.573311, -0.322485, -0.129973, 0.0916438, 0.0204933, -0.00192649, -0.593536, -0.367465, 0.0718132, 0.173099, -0.00196992, 0.00423361, -0.0419487, 0.391918, 0.191193, 0.526001, -0.0385853, 0.403463, 0.190072, 0.524622, 0.106369, 0.0410245, -0.0155328, -0.583163, -0.326354, -0.132921, 0.0914162, 0.0145673, 0.00117297, -0.617793, -0.371329, 0.0747858, -0.0232181, -0.0556802, 0.606751, -0.00863949, -0.0513096, 0.578206, -0.00446786, -0.058963, 0.578444, 0.0167958, 0.08, 0.0132038, 0.0156989, 0.0797059, 0.0113388, 0.0192854, 0.0787286, 0.0114218,0, -0.08, 0, -4.16334e-17, -0.08, -1.80411e-16, 0.00364032, -0.0813138, -0.000262648, -0.0216301, -0.219719, -0.0149978, -0.124305, -5.24597, 1.955, 0.953018, 0.0443096, 0.134043, 0.170604, -0.737991, 0.179117, -0.0676791, -0.053598, 0.213151, -0.0195055, 0.0220492, -0.0662014, 0.168492, -0.0161275, 0.0271669, 0.47741, -0.385976, 0.205596, 1.00346, 0.656579, 0.332151, -0.245746, 0.399165, -0.167207, 1.99324, 0.912392, -0.336574, 0.497237, 0.52854, 0.238149, 0.167608, 0.0520305, 0.26181, 0.0239667, -0.783701, 0.455351, -0.276688, 0.135285, -3.39411, -1.12859, 0.235655, 7.57175, 11.35, 4.23573, -5.21371, 1.21266, 0.099343, 12.0515, 16.9603, -4.13505, 0, -0.08, 0, 0.0161531, 0.08, 0.012313, 0, 0, 0, 0, 0, 0, 152096, 0.152104, -0.0367716, 0.00354059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.146367, 0.0101926, 0.00352947, -0.0427766, 0.397428, 0.190761, 0.52677, -0.0388991, 0.407965, 0.189828, 0.525291, 0.121679, 0.0315083, -0.0100305, -0.563777, -0.314982, -0.126278, 0.0890947, 0.0249411, -0.00372464, -0.57353, -0.357152, 0.0680682, 0.160329, -0.00181077, 0.0031971, -0.0418792, 0.391612, 0.190965, 0.526271, -0.0379736, 0.406005, 0.189869, 0.524698, 0.116466, 0.0362114, -0.0118958, -0.570481, -0.322681, -0.129668, 0.0923332, 0.0188452, -0.00146041, -0.591016, -0.369546, 0.0736261, -0.016936, -0.0552807, 0.609485, -0.00215686, -0.0514408, 0.58032, -0.00402477, -0.0576226, 0.58015, 0.018144, 0.08, 0.0141005, 0.0166151, 0.0793441, 0.0126115, 0.0157576, 0.0791081, 0.0127582,0, -0.08, 0, 5.55112e-17, -0.08, -4.16334e-17, -0.00147845, -0.080908, 5.37845e-05, -0.0266755, -0.219327, 0.0129747, -0.129976, 0.0317226, 0.964365, 0.172603, 0.0477769, 0.138785, 0.171725, -0.714286, 0.207559, -0.0755015, -0.0532133, 0.227054, -0.0207359, 0.0224004, -0.0682948, 0.174894, -0.0167471, 0.0284869, 0.499681, -0.43014, 0.217637, 0.953416, 0.750311, 0.369539, -0.254909, 0.444783, -0.179815, 2.0006, 1.03129, -0.374496, 1.37653, 0.483359, -0.146056, -0.895816, 0.350573, -0.36611, 0.0998867, -0.89548, 0.598419, -0.446949, -0.0234523, -0.689301, -1.24658, 0.253987, 1.20067, -0.524027, -0.442362, -1.25079, 1.24962, -0.39066, 2.35287, 1.25766, -2.10973, 0, -0.08, 0, 0.0176053, 0.0800001, 0.0132038, 0, 0, 0, 0, 0, 0, 152096, 0.15124, -0.0389172, 0.00359356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0904274, 0.10856, 1.0066, 0.0829392, 0.108556, 3.76402, 0.0829392, 0.128524, 3.95277, 0.0904274, 0.128528, 1.19535
0.139477, 0.0124365, 0.00279288, -0.0433231, 0.399682, 0.190555, 0.526998, -0.0395758, 0.409758, 0.189657, 0.525572, 0.126362, 0.0276185, -0.00795056, -0.554378, -0.307368, -0.123799, 0.0866855, 0.0289957, -0.00539638, -0.554816, -0.347424, 0.0655423, 0.155432, -7.23608e-05, 0.00346752, -0.0438613, 0.395685, 0.190832, 0.527131, -0.0389338, 0.407965, 0.189973, 0.525265, 0.123624, 0.0287665, -0.00888727, -0.561961, -0.315284, -0.126525, 0.0893875, 0.0248264, -0.00431482, -0.567893, -0.359253, 0.0680561, -0.0158898, -0.0524608, 0.611758, -0.000657522, -0.0493556, 0.582206, -0.003547, -0.0562347, 0.581867, 0.0195313, 0.08, 0.015, 0.0183964, 0.0782414, 0.0136229, 0.0165512, 0.079988, 0.0138697,0, -0.08, 0, -9.71445e-17, -0.08, 6.93889e-17, -0.00231357, -0.0800184, 0.00033719, -0.0223433, -0.100109, 0.0222317, -0.124189, -0.215767, 0.0679986, 0.0346689, 0.0494015, 0.13048, 0.159613, -0.689023, 0.224387, -0.0736587, -0.0546496, 0.225376, -0.0206221, 0.0228288, -0.0676689, 0.179244, -0.0171466, 0.0281183, 0.468256, -0.388974, 0.207994, 0.939859, 0.761343, 0.247889, -0.240924, 0.405463, -0.167175, 1.8714, 0.972731, -0.252595, 1.90037, 0.0947301, -0.0778158, -0.916469, 0.87596, -0.459671, 0.0528135, 0.206875, 0.0553157, 0.380707, 0.0690508, -1.13967, -0.474523, 0.0750728, 0.928252, 0.200321, -0.116953, -1.3805, 0.316298, -0.000685724, 0.582097, 0.746672, -0.197049, 0, -0.08, 0, 0.0191141, 0.0800001, 0.0141005, 0, 0, 0, 0, 0, 0, 100167, 0.144223, -0.039815, 0.00357488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0426209, -0.212952, 1.70148, 0.0386081, -0.212952, 2.35276, 0.0386081, -0.202251, 2.59624, 0.0426209, -0.202251, 1.94495
0.13246, 0.0148692, 0.00200747, -0.0439014, 0.402046, 0.190338, 0.527236, -0.040297, 0.411619, 0.189478, 0.525868, 0.131081, 0.0235189, -0.00575571, -0.544985, -0.299848, -0.121255, 0.0841905, 0.0332825, -0.00710561, -0.536059, -0.337869, 0.0629601, 0.155432, -7.23608e-05, 0.00346752, -0.0438613, 0.395685, 0.190832, 0.527131, -0.0389338, 0.407965, 0.189973, 0.525265, 0.123624, 0.0287665, -0.00888727, -0.561961, -0.315284, -0.126525, 0.0893875, 0.0248264, -0.00431482, -0.567893, -0.359253, 0.0680561, -0.0158898, -0.0524608, 0.611758, -0.000657522, -0.0493556, 0.582206, -0.00305298, -0.0549299, 0.583463, 0.020956, 0.08, 0.0158995, 0.0183964, 0.0782414, 0.0136229, 0.0218835, 0.0777069, 0.0129829,0, -0.08, 0, -1.38778e-17, -0.08, -1.52656e-16, 0.00162144, -0.0823312, -0.0013023, -0.0184005, -0.10243, 0.0222317, -0.124189, -0.215274, 0.0680598, 0.036988, 0.0510261, 0.122176, 0.1475, -0.701646, 0.243271, -0.0785408, -0.0578277, 0.23647, -0.0216586, 0.0237367, -0.0721207, 0.186191, -0.017853, 0.0295557, 0.471966, -0.409961, 0.219485, 0.939316, 0.752059, 0.254452, -0.249497, 0.428675, -0.170923, 1.87568, 0.955546, -0.258216, 1.90037, 0.0947301, -0.0778158, -0.916469, 0.87596, -0.459671, 0.0528135, 0.206875, 0.0553157, 0.380707, 0.0690508, -1.13967, -0.474523, 0.0750728, 0.928252, 0.200321, -0.116953, -1.3805, 0.316298, -0.000685724, 0.582097, 0.746672, -0.197049, 0, -0.08, 0, 0.0206778, 0.0800001, 0.015, 0, 0, 0, 0, 0, 0, 100167, 0.137073, -0.0406746, 0.00356243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0426209, -0.212952, 1.70148, 0.0386081, -0.212952, 2.35276, 0.0386081, -0.202251, 2.59624, 0.0426209, -0.202251, 1.94495
0.125927, 0.0175263, 0.00118881, -0.0444642, 0.40436, 0.190126, 0.527462, -0.0410139, 0.413399, 0.189307, 0.526157, 0.135673, 0.0193102, -0.00351767, -0.536803, -0.293063, -0.118864, 0.0815454, 0.0377082, -0.00881792, -0.518675, -0.329234, 0.0605247, 0.147775, 0.00169101, 0.00286059, -0.0438154, 0.40119, 0.190514, 0.526909, -0.0398173, 0.409393, 0.189774, 0.52558, 0.129496, 0.0248113, -0.00697146, -0.552731, -0.308198, -0.124044, 0.0875596, 0.0287917, -0.00577632, -0.55082, -0.349337, 0.0655422, -0.0163194, -0.0512361, 0.613412, -0.000784575, -0.0484268, 0.583661, -0.00254272, -0.0537081, 0.584938, 0.0224168, 0.08, 0.0167962, 0.0208624, 0.0781455, 0.0144642, 0.0236643, 0.0774962, 0.0137997,0, -0.08, 0, 5.55112e-17, -0.08, -9.71445e-17, 0.00183172, -0.0825466, -0.00137559, -0.0181872, -0.102649, 0.0147195, -0.117953, -0.109735, -0.00668384, -0.0169435, 0.0526507, 0.113872, 0.135388, -0.653264, 0.265709, -0.0818667, -0.0562813, 0.231381, -0.0212057, 0.0226647, -0.0716913, 0.177984, -0.0171279, 0.028934, 0.45922, -0.420875, 0.223803, 0.818204, 0.678473, 0.239083, -0.264512, 0.442568, -0.171231, 1.73846, 0.863485, -0.243541, -0.858066, -0.134822, -0.151915, -0.0877687, 0.515534, 0.0819383, -0.00772768, -0.0977349, 0.216739, 0.166855, 0.0352578, 1.19491, 0.0655453, -0.0874603, -0.301393, -0.262626, 0.00805266, 1.01929, 0.0691503, 0.0437019, -0.742103, -0.0261209, 0.00725372, 0, -0.08, 0, 0.0222948, 0.0800001, 0.0158995, 0, 0, 0, 0, 0, 0, 100167, 0.129798, -0.0414942, 0.0035562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0426209, -0.212952, 1.70148, 0.0386081, -0.212952, 2.35276, 0.0386081, -0.202251, 2.59624, 0.0426209, -0.202251, 1.94495
0.119966, 0.0203724, 0.000366639, -0.045002, 0.406468, 0.189932, 0.527667, -0.0417063, 0.414977, 0.189154, 0.526425, 0.13991, 0.0152201, -0.00130216, -0.530288, -0.28835, -0.117014, 0.078679, 0.0420564, -0.0104338, -0.503499, -0.323074, 0.0586185, 0.1408, 0.0055797, 0.0016138, -0.0444149, 0.405216, 0.190114, 0.52696, -0.0405155, 0.411825, 0.189589, 0.525749, 0.130851, 0.0202872, -0.00461512, -0.536064, -0.290475, -0.11848, 0.0796067, 0.0354007, -0.00749592, -0.521758, -0.324356, 0.0601671, -0.0212335, -0.0485226, 0.616007, -0.00544032, -0.0460846, 0.586034, -0.00201622, -0.0525694, 0.586292, 0.023912, 0.08, 0.017687, 0.0231789, 0.0792687, 0.0158831, 0.0261351, 0.0785169, 0.0160304,0, -0.08, 0, -1.38778e-17, -0.08, 1.80411e-16, 0.00274161, -0.0815273, -0.00015849, -0.0172834, -0.101623, 0.0196829, -0.119153, -4.59336, 1.35665, 0.815491, 0.0542753, 0.105568, 0.123276, -0.596143, 0.284609, -0.0822168, -0.0537815, 0.210771, -0.0193714, 0.0204782, -0.0692327, 0.157723, -0.0152884, 0.0267835, 0.423639, -0.409005, 0.221552, 0.651524, 0.471333, 0.184947, -0.286634, 0.434822, -0.161587, 1.51757, 0.616014, -0.190622, -0.314753, 1.14724, 0.0556918, 0.339987, 0.147748, 0.343566, 0.054151, 0.342927, 0.010746, 0.265053, 0.0624335, -2.72865, -1.38862, 0.469622, 6.84778, 9.92555, 2.9563, -4.64501, 1.60887, -0.0059583, 10.8293, 14.7733, -2.84862, 0, -0.08, 0, 0.0239632, 0.0800001, 0.0167962, 0, 0, 0, 0, 0, 0, 100167, 0.122405, -0.0422725, 0.00355619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0426209, -0.212952, 1.70148, 0.0386081, -0.212952, 2.35276, 0.0386081, -0.202251, 2.59624, 0.0426209, -0.202251, 1.94495
0.114637, 0.0233706, -0.00047185, -0.0455113, 0.408462, 0.189749, 0.527856, -0.0423765, 0.416424, 0.189013, 0.526679, 0.144009, 0.0111115, 0.000921677, -0.5251, -0.284385, -0.115349, 0.075713, 0.046455, -0.0120316, -0.489921, -0.317893, 0.0568831, 0.133641, 0.00929801, 0.000214534, -0.0456019, 0.407091, 0.189807, 0.527492, -0.0422188, 0.414716, 0.189112, 0.526281, 0.135287, 0.0171568, -0.00261391, -0.529528, -0.286072, -0.116603, 0.0767194, 0.0406342, -0.00924817, -0.50712, -0.318258, 0.0583274, -0.0203742, -0.0476476, 0.617442, -0.00450934, -0.0453921, 0.587313, -0.00147346, -0.0515137, 0.587525, 0.0254403, 0.08, 0.0185693, 0.0252439, 0.080387, 0.0170215, 0.0280379, 0.0790425, 0.0171082,0, -0.08, 0, 2.77556e-17, -0.08, 2.22045e-16, 0.00293687, -0.0809823, -0.000149585, -0.0170874, -0.101078, 0.0412964, -0.122232, -3.57168, 1.09851, 0.655506, 0.0558998, 0.0972643, 0.111164, -0.532926, 0.299819, -0.0838488, -0.0509318, 0.199358, -0.0183391, 0.0188682, -0.0670281, 0.144792, -0.0141078, 0.0254324, 0.409935, -0.410861, 0.222383, 0.518779, 0.396481, 0.16655, -0.296606, 0.439865, -0.159781, 1.35786, 0.518053, -0.173538, 0.755064, 1.32712, 0.0251849, 0.057653, 0.107414, 0.036033, 0.0603456, 0.018649, 0.00462273, -0.116216, 0.0562401, -3.41502, -1.43186, 0.541082, 5.8137, 7.58539, 2.38215, -5.19359, 1.59582, -0.0237946, 9.53778, 11.8913, -2.30244, 0, -0.08, 0, 0.0256812, 0.0800001, 0.017687, 0, 0, 0, 0, 0, 0, 100167, 0.114903, -0.0430076, 0.0035624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0426209, -0.212952, 1.70148, 0.0386081, -0.212952, 2.35276, 0.0386081, -0.202251, 2.59624, 0.0426209, -0.202251, 1.94495
